sendMsgForInvitation(SysTenantServiceImpl),Calls,sendBusAnnouncement(SysBaseAPIFallbackFactory)
passApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
passApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
passApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
passApply(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
deleteApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteApply(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteApply(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
queryTenantPackUserList(SysTenantServiceImpl),Calls,getPackUserPositionAndDepart(SysTenantServiceImpl)
sendMsgForAgreeAndRefuseJoin(SysTenantServiceImpl),Calls,sendTemplateMessage(SysBaseAPIFallbackFactory)
deleteUserByPassword(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
deleteUserByPassword(SysTenantServiceImpl),Calls,deleteUser(SysUserServiceImpl)
deleteUserByPassword(SysTenantServiceImpl),Calls,removeLogicDeleted(SysUserServiceImpl)
verifyCreateTimeAndPassword(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
deleteUser(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
deleteUser(SysTenantServiceImpl),Calls,deleteUser(SysUserServiceImpl)
deleteUser(SysTenantServiceImpl),Calls,removeLogicDeleted(SysUserServiceImpl)
getUserByName(SysBaseApiImpl),Calls,getEncodeUserInfo(SysUserServiceImpl)
translateDictFromTable(SysBaseApiImpl),Calls,queryTableDictTextByKey(SysDictServiceImpl)
translateDict(SysBaseApiImpl),Calls,queryDictTextByKey(SysDictServiceImpl)
queryPermissionDataRule(SysBaseApiImpl),Calls,getRegexpUrl(SysBaseApiImpl)
queryPermissionDataRule(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryPermissionDataRule(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryPermissionDataRule(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
queryPermissionDataRule(SysBaseApiImpl),Calls,queryPermissionDataRules(SysPermissionDataRuleImpl)
getDepartIdsByUsername(SysBaseApiImpl),Calls,queryDepartsByUsername(SysDepartServiceImpl)
getDepartIdsByUserId(SysBaseApiImpl),Calls,queryDepartsByUserId(SysDepartServiceImpl)
getDepartParentIdsByUsername(SysBaseApiImpl),Calls,queryDepartsByUsername(SysDepartServiceImpl)
getDepartParentIdsByDepIds(SysBaseApiImpl),Calls,in(SysBaseApiImpl)
getDepartNamesByUsername(SysBaseApiImpl),Calls,queryDepartsByUsername(SysDepartServiceImpl)
queryDictItemsByCode(SysBaseApiImpl),Calls,queryDictItemsByCode(SysDictServiceImpl)
queryEnableDictItemsByCode(SysBaseApiImpl),Calls,queryEnableDictItemsByCode(SysDictServiceImpl)
queryTableDictItemsByCode(SysBaseApiImpl),Calls,queryTableDictItemsByCode(SysDictServiceImpl)
queryAllDepartBackDictModel(SysBaseApiImpl),Calls,queryAllDepartBackDictModel(SysDictServiceImpl)
sendSysAnnouncement(SysBaseApiImpl),Calls,sendMessage(WebSocket)
sendBusAnnouncement(SysBaseApiImpl),Calls,sendMessage(WebSocket)
sendTemplateAnnouncement(SysBaseApiImpl),Calls,selectByCode(SysMessageTemplateServiceImpl)
sendTemplateAnnouncement(SysBaseApiImpl),Calls,sendMessage(WebSocket)
sendTemplateAnnouncement(SysBaseApiImpl),Calls,sendTextCardMessage(ThirdAppWechatEnterpriseServiceImpl)
sendBusTemplateAnnouncement(SysBaseApiImpl),Calls,selectByCode(SysMessageTemplateServiceImpl)
sendBusTemplateAnnouncement(SysBaseApiImpl),Calls,sendMessage(WebSocket)
sendBusTemplateAnnouncement(SysBaseApiImpl),Calls,sendTextCardMessage(ThirdAppWechatEnterpriseServiceImpl)
parseTemplateByCode(SysBaseApiImpl),Calls,selectByCode(SysMessageTemplateServiceImpl)
updateSysAnnounReadFlag(SysBaseApiImpl),Calls,eq(SysBaseApiImpl)
